,Word,Score
25063,subsection,2.3
20236,irresistible impulse,2.3
20243,stringy,2.3
25844,cartoons,2.3
7344,deteriorate,2.3
12074,weewee,2.3
27557,wakeful,2.3
27866,painkiller,2.3
7507,explicit,2.3
22497,giant,2.3
7773,wilderness,2.3
17993,or else,2.3
13593,speckled,2.3
10334,chronic,2.3
23405,exfoliation,2.3
17232,contemptible,2.3
1822,wake,2.3
565,boat,2.3
18403,gwydion,2.3
12959,napoleon,2.3
24286,admonisher,2.3
26634,woozy,2.3
7165,entangle,2.3
20244,viscous,2.3
18808,plan of attack,2.3
12821,sewer,2.3
7774,worthless,2.3
14925,wake up,2.3
12082,incisive,2.3
12066,body of water,2.3
12616,pins,2.3
23872,treads,2.3
21946,soothe,2.3
25626,ropy,2.3
12612,pelican,2.3
23871,recap,2.3
10325,invaded,2.3
7679,arid,2.3
14422,sustaining,2.3
7304,jewel,2.3
23279,winters,2.3
12501,pilot program,2.3
23972,astragal,2.3
22082,cyprus,2.3
7306,lustrous,2.3
10326,mongolian,2.3
27121,bears,2.3
19959,cadges,2.3
18239,exploring,2.3
14421,abundantly,2.3
12969,light sleep,2.3
19112,charcoal,2.3
18402,danu,2.3
24282,supervise,2.3
6486,osea,2.3
17681,jets,2.3
23368,ordnance,2.3
2021,pregnant,2.3
14087,caucasus,2.3
16087,captivity,2.3
27117,longitude,2.3
27903,housekeeping,2.3
9462,equation,2.3
34390,noisier,2.3
23751,inhibiting,2.3
7342,deviates,2.3
21783,lights,2.3
12521,aviate,2.3
26382,primitive person,2.3
16089,enwrapped,2.3
14068,hospitality,2.3
7515,verbalized,2.3
7553,knot,2.3
7819,figure,2.3
21951,tranquillizing,2.3
22640,bracket,2.3
12622,handbag,2.3
814,headache,2.3
24279,lizards,2.3
7512,primary,2.3
12504,buffer,2.3
12505,differences,2.3
12431,heraldry,2.3
9433,initiates,2.3
26633,vertiginous,2.3
20666,unit of measurement,2.3
12071,solvent,2.3
8154,plate,2.3
14099,tweed,2.3
12067,water supply,2.3
12714,humble,2.3
24453,mongolic,2.3
12705,logistical,2.3
25670,hull,2.3
24455,mongolic language,2.3
16092,draped,2.3
12600,wrestling,2.3
21949,tranquilizing,2.3
7682,opposing,2.3
9468,absorbs,2.3
23362,grease gun,2.3
22540,ruinous,2.3
7298,edging,2.3
25404,eonian,2.3
6068,framework,2.3
7686,sustenance,2.3
19284,bung,2.3
7307,shell,2.3
17958,screen out,2.3
7172,consume,2.3
23748,withdrawing,2.3
22495,blue jet,2.3
12502,airplane pilot,2.3
12574,goddess,2.3
12711,al qaida,2.3
7324,employment,2.3
12721,freebase,2.3
7513,uttered,2.3
9443,storing,2.3
18809,onrush,2.3
26895,bluntness,2.3
12509,cushionlike,2.3
20242,tendon,2.3
18407,azov,2.3
12503,licensed,2.3
23272,unravelled,2.3
22641,scrollshaped,2.3
27119,beltlike,2.3
7330,put down,2.3
20626,blight,2.3
14929,rouse,2.3
10663,high german,2.3
26993,rootlike,2.3
23697,washcloth,2.3
3391,rectangular,2.3
27865,pain pill,2.3
25666,prowling,2.3
27118,zona,2.3
7293,beads,2.3
12598,hairpin,2.3
12506,mounted,2.3
21047,larval,2.3
25010,sewerage,2.3
8318,yarn,2.3
27934,precious stone,2.3
16093,mantled,2.3
7347,delegate,2.3
9456,residence,2.3
9450,intersection,2.3
18081,nip,2.3
7329,retreat,2.3
23373,accelerator pedal,2.3
621,pants,2.4
620,white,2.4
1285,aspirin,2.4
1461,prolific,2.4
1879,songs,2.4
1286,alleviate,2.4
1889,tickle,2.4
1088,greatest,2.4
684,inquired,2.4
2070,onto,2.4
1284,migraines,2.4
22084,currency,2.4
2141,hope,2.4
12715,prideful,2.4
22490,gush,2.4
26638,freshen up,2.4
18918,timelessness,2.4
1540,using,2.4
23365,heavy weapon,2.4
23554,thrilling,2.4
25843,walt disney,2.4
8410,knee,2.4
18341,promenade,2.4
18353,sick headache,2.4
26637,refreshen,2.4
23651,causa,2.4
8068,gravy holder,2.4
8887,lasting,2.4
11943,labeled,2.4
7299,pearl,2.4
7663,turbulent,2.4
962,free,2.4
14088,elsewhere,2.4
23877,critical review,2.4
9475,roots,2.4
22499,cones,2.4
23880,brush up,2.4
12500,sponsors,2.4
12518,cowcatcher,2.4
27558,alertness,2.4
19295,crest,2.4
24281,varan,2.4
21950,tranquillising,2.4
19689,ingest,2.4
26967,tang,2.4
26109,gummy,2.4
9447,attributable,2.4
12604,worker,2.4
17231,parasite,2.4
18404,forename,2.4
12713,baseborn,2.4
26969,algae,2.4
16091,wrap,2.4
9464,substituted,2.4
12068,water system,2.4
26965,piquancy,2.4
7940,laughter,2.4
23332,resolvent,2.4
19292,topple,2.4
7314,applied,2.4
7509,precisely,2.4
22078,thump,2.4
23045,cellophane,2.4
25403,ageless,2.4
2570,block,2.4
19956,beetles,2.4
12962,pastry,2.4
17200,burthen,2.4
25665,loiter,2.4
7174,entertainment,2.4
25663,prowl,2.4
27862,witness,2.4
21955,downer,2.4
16685,screening,2.4
22642,solace,2.4
23874,recapitulation,2.4
24451,mongol,2.4
7328,waking,2.4
12603,prongs,2.4
18077,pleasurably,2.4
23043,wrap up,2.4
14102,ash,2.4
25628,wiry,2.4
3,again,2.4
12621,corner,2.4
7300,bones,2.4
27715,effusion,2.4
26977,tanginess,2.4
23369,accelerator,2.4
23331,dissolving agent,2.4
8067,boatshaped,2.4
25664,stealthy,2.4
23330,dissolver,2.4
9436,reservoir,2.4
19113,troutlike,2.4
23243,ferociously,2.4
16088,engrossed,2.4
22077,pound off,2.4
23275,gnarl,2.4
19290,tip off,2.4
23281,dowitcher,2.4
23276,deformity,2.4
17190,weightiness,2.4
12609,pocket,2.4
9430,induction,2.4
16315,pore,2.4
9476,rootage,2.4
27571,denotative,2.4
14732,salicylic,2.4
26979,snip off,2.4
19111,salvelinus,2.4
12712,qaeda,2.4
23878,review article,2.4
18074,arousal,2.4
17196,weighting,2.4
26107,syrupy,2.4
22491,spirt,2.4
18075,tingling,2.4
7196,viewer,2.4
23371,increases,2.4
23271,ravel,2.4
30069,echinoderm,2.4
14012,disorders,2.4
24910,accredited,2.4
8406,bloomers,2.4
17189,system of weights,2.4
16090,cloaked,2.4
30032,doubloon,2.4
14279,instruments,2.4
23280,grayback,2.4
12073,tasteless,2.4
22638,console,2.4
38182,chiral,2.4
25085,strangers,2.4
12520,coals,2.4
23866,revue,2.4
27095,pleasures,2.4
24239,misshapenness,2.4
815,hot,2.4
22661,spanish people,2.4
18426,repetitive,2.4
25668,astound,2.4
12607,traveling bag,2.4
13116,sterling,2.4
26108,gluey,2.4
32951,transcriptionally,2.4
23182,furnishings,2.4
16767,consumer,2.4
14720,acetylsalicylic acid,2.4
1320,subject,2.4
2328,dog,2.4
12614,unlawfully,2.4
7687,destruction,2.4
12608,travelling bag,2.4
26964,tart,2.4
9429,produces,2.4
24277,monitor lizard,2.4
314,humans,2.4
8069,sauceboat,2.4
19285,plug,2.4
25625,ropey,2.4
19657,weenie,2.4
7297,furniture,2.4
21042,trotskys,2.4
9832,palliate,2.4
43303,manoeuvrability,2.4
23264,burl,2.4
8411,ending,2.4
12078,channels,2.4
27186,assimilate,2.4
14919,aftermath,2.4
21044,diagonally,2.4
24911,licenced,2.4
34080,luther,2.4
24975,mouthlike,2.4
817,egg,2.4
15625,surrounded,2.4
33402,subunits,2.4
13511,fecund,2.4
19649,postmark,2.4
18073,titillation,2.4
22494,jet plane,2.4
18916,timeless existence,2.4
23270,slub,2.4
20933,greyback,2.4
13067,gestation,2.4
25086,welcoming,2.4
17226,backside,2.4
28064,retread,2.4
26972,kelp,2.4
7303,shade,2.4
9477,fixedness,2.4
23372,throttle,2.4
978,great,2.4
9446,coordinates,2.4
22867,gestation period,2.4
16321,rearward,2.4
27182,inveterate,2.4
23183,piece of furniture,2.4
23001,encircled,2.4
22493,jetpropelled plane,2.4
19939,carnivorous,2.4
14100,gabardine,2.4
4718,texts,2.4
7511,accordance,2.4
7308,clam,2.4
7311,discharge,2.4
19767,smudging,2.4
7295,decorating,2.4
18810,onslaught,2.4
19288,gratuity,2.4
21786,sparking,2.4
14923,awaken,2.4
26110,mucilaginous,2.4
19955,busily,2.4
14921,backwash,2.4
42284,taping,2.4
9478,germ,2.4
17227,bum,2.4
24344,donothing,2.4
23406,peeling,2.4
27714,ebullition,2.4
23868,topical,2.4
19659,cybernetics,2.4
7335,verbally,2.4
17470,hurting,2.4
8936,sewage,2.4
406,someday,2.4
12618,billiard,2.4
14423,intrinsic,2.4
12077,sprinkling,2.4
14092,elwyn brooks white,2.4
17500,decorousness,2.4
19534,marrying,2.4
21225,flames,2.4
9474,originate,2.4
27091,sensuous,2.4
24283,tabs,2.4
10592,veil,2.4
29003,sheaths,2.4
29094,septa,2.4
67694,sagans,2.4
28164,partnerships,2.4
21785,luminescence,2.4
9466,multiplied,2.4
27337,intersection point,2.4
3755,celebrated,2.4
10901,cleansing,2.4
68960,alkyl,2.4
711,walk,2.4
7327,drop off,2.4
12070,boils,2.4
25339,deathlike,2.4
17233,buns,2.4
60719,stressers,2.4
24707,shadowiness,2.4
17474,painful sensation,2.4
17195,free weight,2.4
25007,cloaca,2.4
13760,script,2.4
22500,reverse lightning,2.4
18238,sigmund,2.4
423,play,2.4
19656,hotdog,2.4
15741,athlete,2.4
8408,knickers,2.4
19940,sponger,2.4
14926,waken,2.4
10603,missiles,2.4
9440,multiplies,2.4
12716,meekness,2.4
8066,gravy boat,2.4
53288,exceptionalism,2.4
20241,tendons,2.4
7345,devolve,2.4
17224,in arrears,2.4
3283,inclined,2.4
12623,pocketbook,2.4
24347,loafer,2.4
19648,frank,2.4
12706,dispenses,2.4
7321,electric,2.4
7184,observable,2.4
20238,unhealthy,2.4
17223,behindhand,2.4
8044,obscure,2.4
9449,somethings,2.4
12710,al qaeda,2.4
18342,leisurely,2.4
24240,disfiguration,2.4
12625,pocketsize,2.4
22577,derriere,2.4
470,outer,2.5
1400,superficial,2.5
2355,bookkeeping,2.5
2407,swim,2.5
362,freeze,2.5
441,options,2.5
1167,presumptuous,2.5
1055,abortions,2.5
1807,concentrate,2.5
1402,highest,2.5
1740,sandwiches,2.5
1869,bathroom,2.5
635,eggs,2.5
1168,assume,2.5
1403,grade,2.5
1657,winner,2.5
1453,began,2.5
2080,acquired,2.5
1656,elected,2.5
2092,haunted,2.5
1450,wedding,2.5
1452,groom,2.5
1655,criterion,2.5
2093,ideal,2.5
1455,guests,2.5
1454,invited,2.5
2079,habits,2.5
2003,professional,2.5
1449,profusion,2.5
19296,cambered,2.5
27935,bejewel,2.5
21039,radicals,2.5
16316,epidermal,2.5
9432,apparatus,2.5
9467,snout,2.5
18396,don,2.5
91718,hydrophilic,2.5
8630,streets,2.5
14420,richness,2.5
23975,beadwork,2.5
15628,blank space,2.5
14728,bayer,2.5
25084,cordial reception,2.5
25335,chlorophyll,2.5
9451,derives,2.5
24703,lamp shade,2.5
7326,discharging,2.5
23649,causal agency,2.5
17471,painfulness,2.5
23269,unevenness,2.5
26978,nip off,2.5
10273,lapel,2.5
25559,red hot,2.5
19379,taken up,2.5
9461,equals,2.5
14091,e b white,2.5
23555,galvanising,2.5
9437,agent,2.5
1115,opinion,2.5
25008,tracts,2.5
22501,cat valium,2.5
23364,handoperated,2.5
14735,pony,2.5
9512,depicted,2.5
17194,calisthenic,2.5
14067,invitee,2.5
10278,unquestioningly,2.5
27116,latitude,2.5
12080,cooling,2.5
25845,mickey,2.5
29321,delimeters,2.5
9837,stealing,2.5
37110,neurofascial,2.5
14958,stableman,2.5
21960,united kingdom of great britain and northern ireland,2.5
12704,alqaida,2.5
12626,paperback,2.5
23278,calidris canutus,2.5
27092,epicureanism,2.5
19651,rhine,2.5
14071,lymph,2.5
14928,vigil,2.5
36499,actin,2.5
32634,myosin,2.5
23666,masked,2.5
21958,great britain,2.5
9829,assuage,2.5
12596,grip,2.5
9672,uniform,2.5
23556,galvanizing,2.5
14927,viewing,2.5
26973,seaweed,2.5
23650,causal agent,2.5
64918,uncrated,2.5
2560,fight,2.5
16861,domino,2.5
18306,behavioristic,2.5
18351,hemicrania,2.5
25627,thready,2.5
8409,trousers,2.5
23266,decoratively,2.5
21050,shot glass,2.5
21046,mite,2.5
7315,termination,2.5
9427,generator,2.5
24767,panting,2.5
23974,beading,2.5
27863,testifies,2.5
19287,flask,2.5
29724,carbonyl,2.5
24710,spectre,2.5
20647,playscript,2.5
88796,carboxyl,2.5
19530,nuptials,2.5
12674,assumptive,2.5
18406,courtesy,2.5
22498,bursting,2.5
9554,arctic,2.5
2651,development,2.5
12673,assuming,2.5
26111,viscid,2.5
12610,gopher,2.5
7302,bleached,2.5
23181,occupancy,2.5
19232,drainpipe,2.5
294,afraid,2.5
38383,satchel,2.5
20245,glutinous,2.5
23329,dissolvent,2.5
3402,circuit,2.5
3059,material,2.5
9479,fertilized,2.5
18076,titillate,2.5
2344,tooth,2.5
1433,price,2.5
18236,depth psychology,2.5
14424,luxuriant,2.5
22865,maternity,2.5
18399,oxford,2.5
14730,acetylated,2.5
18401,celtic,2.5
22492,spurt,2.5
18237,freud,2.5
80109,metabolic,2.5
24454,altaic,2.5
26868,eagles,2.5
16137,clerking,2.5
1759,begins,2.5
24156,air pocket,2.5
30604,atari,2.5
17201,weight down,2.5
15312,enforce,2.5
24238,anomalous,2.5
14085,caucasian,2.5
17472,pain sensation,2.5
18397,prefixed,2.5
17172,miscarriage,2.5
10280,longfellow,2.5
14101,ashen,2.5
23973,articulates,2.5
41098,anionic,2.5
27093,sybaritic,2.5
23370,kinetic,2.5
23557,electric automobile,2.5
14924,come alive,2.5
10275,hallowed,2.5
12961,custard,2.5
14093,stanford white,2.5
18395,simulate,2.5
18078,spasmodic,2.5
27094,voluptuary,2.5
23044,wrapper,2.5
14075,thickened,2.5
28307,pointy,2.5
3236,mountain,2.5
7325,emitted,2.5
16863,petal,2.5
8738,conversion,2.5
16263,sightseeing,2.5
24140,compeer,2.5
14089,caucasia,2.5
24241,disfigurement,2.5
18068,thrill,2.5
21784,phosphorescence,2.5
62172,substituent,2.5
15427,ego,2.5
19766,smudge,2.5
24764,pair of trousers,2.5
5861,molecule,2.5
14721,clotting,2.5
17680,aeroplane,2.5
21959,united kingdom,2.5
23553,galvanic,2.5
26600,spile,2.5
12072,centigrade,2.5
18352,megrim,2.5
22488,fountain,2.5
23867,sketches,2.5
26871,drugaddicted,2.5
14076,hooked,2.5
26872,strungout,2.5
17464,preservative,2.5
11949,designate,2.5
63101,huntinggrounds,2.5
19535,wedding party,2.5
7309,valued,2.5
3773,hurl,2.5
12718,unskilled,2.5
30742,salaries,2.5
15156,glassy,2.5
10602,bombard,2.5
3075,equal,2.5
12615,concave,2.5
14729,poisoning,2.5
13061,selfconfidence,2.5
39387,sealant,2.5
27187,imbibe,2.5
10276,silversmith,2.5
9834,relieve,2.5
21781,quench,2.5
27936,insalubrious,2.5
24452,mongolia,2.5
7333,compositions,2.5
7312,conduction,2.5
11285,commonly,2.5
14725,st,2.5
26915,spiritual rebirth,2.5
29076,seabeds,2.5
21045,jigger,2.5
9835,burden,2.5
59410,prolactin,2.5
18069,tremble,2.5
24920,ash tree,2.5
12717,unpretentious,2.5
59408,cortisol,2.5
1537,statement,2.5
24141,equalize,2.5
27090,epicurus,2.5
14954,bridegroom,2.5
19378,obsessed,2.5
11933,december,2.5
17197,coefficient,2.5
11947,tracing,2.5
15627,outer space,2.5
26963,piquance,2.5
17081,submersion,2.5
14090,white person,2.5
15739,professional person,2.5
23639,insistent,2.5
21535,bloomsbury,2.5
23366,armament,2.5
8734,exogenous,2.5
25012,drains,2.5
23274,complicate,2.5
26966,piquantness,2.5
2097,sight,2.5
25336,bloodless,2.5
21531,campana,2.5
9838,troubling,2.5
20378,byelorussia,2.5
9525,electronically,2.5
23277,swollen,2.5
24765,separately,2.5
16532,hiv,2.5
27338,point of intersection,2.5
14956,ostler,2.5
10593,embryos,2.5
21787,slake,2.5
13875,geologist,2.5
80050,phycobilisomes,2.5
1155,times,2.5
14722,platelets,2.5
19654,hot dog,2.5
38656,euros,2.5
17079,asphyxiating,2.5
26971,manure,2.5
7490,hiding,2.5
17193,weightlifting,2.5
21788,appease,2.5
11945,recordings,2.5
17192,exercising weight,2.5
10261,heavily,2.5
19529,hymeneals,2.5
24359,educe,2.5
23047,enwrap,2.5
25696,flaskful,2.5
15626,thigh,2.5
26220,string of beads,2.5
27067,graphically,2.5
62171,hydroxyl,2.5
7346,inherited,2.5
12658,perfunctory,2.5
13880,detective,2.5
9831,thirst,2.5
24345,idler,2.5
14417,horn,2.5
15061,saturation,2.5
24346,layabout,2.5
14094,white river,2.5
19658,wiener,2.5
16858,twitching,2.5
27860,watcher,2.5
24974,stoma,2.5
23046,enfold,2.5
36373,endogenous,2.5
9457,anchors,2.5
13117,uk,2.5
14734,st joseph,2.5
29218,rebuilt,2.5
17685,carpenters plane,2.5
18079,vellicate,2.5
21782,plunging,2.5
271,one,2.5
19531,wedding ceremony,2.5
8802,disc,2.5
193,unfortunately,2.6
781,dial,2.6
1138,hello,2.6
1535,retract,2.6
1838,stand,2.6
1890,leads,2.6
2030,visits,2.6
162,term,2.6
721,brown,2.6
2580,senior,2.6
2019,store,2.6
1536,previous,2.6
1647,baffled,2.6
1899,thinks,2.6
1648,sherlock,2.6
1652,concealing,2.6
1967,perhaps,2.6
1649,holmes,2.6
1651,watson,2.6
1650,cryptic,2.6
18240,motives,2.6
24708,specter,2.6
19660,wienerwurst,2.6
24357,deduct,2.6
25018,chroma,2.6
8722,architects,2.6
20513,microbe,2.6
23558,electric car,2.6
19533,nuptial,2.6
16269,chew the fat,2.6
14425,vividness,2.6
12613,descending,2.6
296,why,2.6
19910,jelled,2.6
9463,embedded,2.6
19293,tumble,2.6
25358,prechristian,2.6
9567,generate,2.6
17230,deemed,2.6
17461,berrylike,2.6
26968,seaweeds,2.6
21768,template,2.6
24976,stomate,2.6
15430,psychoanalysis,2.6
16536,private investigator,2.6
9,am,2.6
15311,sort out,2.6
9455,inferred,2.6
15624,quad,2.6
34079,rev,2.6
9836,exemption,2.6
9511,naiant,2.6
13221,manifest,2.6
15303,objurgate,2.6
11286,unremarkably,2.6
19936,leech,2.6
21550,fetal,2.6
24351,arse around,2.6
14069,visitor,2.6
25356,celtic language,2.6
34020,osseous,2.6
30638,adipose,2.6
13765,tempo,2.6
24236,malformation,2.6
13044,wariness,2.6
13068,terminal figure,2.6
40048,doghouse,2.6
17228,flimsy,2.6
24704,lampshade,2.6
17679,planing machine,2.6
16149,lede,2.6
36372,androgenic,2.6
20440,distributions,2.6
17473,somatic,2.6
11223,italys,2.6
19653,frankfurter,2.6
13873,oliver wendell holmes jr,2.6
13069,carved,2.6
72900,nicest,2.6
11944,identifying,2.6
8423,tobacco,2.6
13066,full term,2.6
8912,flee,2.6
16319,decoct,2.6
27861,devotional,2.6
22869,embryo,2.6
24350,arse about,2.6
10687,atom,2.6
17837,whys,2.6
12624,pocketsized,2.6
26433,discernible,2.6
18071,sublime,2.6
40572,microfiche,2.6
9204,absorbed,2.6
22868,develops,2.6
23640,repetitious,2.6
897,ready,2.6
17463,aged,2.6
13077,pronounced,2.6
8557,gear up,2.6
221,thing,2.6
21563,flower petal,2.6
17683,propellers,2.6
69925,eiffel,2.6
19942,workman,2.6
18977,furiousness,2.6
17778,ground level,2.6
3262,system,2.6
24960,subduedness,2.6
18067,difference of opinion,2.6
26370,one dollar bill,2.6
16530,antiviral,2.6
1459,birth,2.6
11940,label,2.6
21790,gruntle,2.6
24155,air hole,2.6
25019,dilution,2.6
14070,node,2.6
1370,asked,2.6
1162,takes,2.6
895,five,2.6
1993,passed,2.6
21806,unostentatious,2.6
9469,mineral,2.6
33494,eyecups,2.6
14494,alas,2.6
13228,qabalistic,2.6
16323,disavow,2.6
27025,inexpert,2.6
14074,lymphocytes,2.6
7073,thorax,2.6
14957,stableboy,2.6
12122,missouri,2.6
26913,rebirth,2.6
10405,mysteries,2.6
23667,henry wadsworth longfellow,2.6
25337,livid,2.6
12269,bowling,2.6
12611,headpin,2.6
24237,misshapen,2.6
9524,netmail,2.6
21551,fertilized egg,2.6
26876,longest,2.6
9465,nodes,2.6
11189,petitions,2.6
24766,pant,2.6
11941,introducing,2.6
14955,hostler,2.6
11942,isotope,2.6
27066,pictured,2.6
82036,spongy,2.6
23180,article of furniture,2.6
7229,logistics,2.6
9452,ancestry,2.6
16265,chatter,2.6
19652,smoothtextured,2.6
27089,luxury,2.6
27587,kemal,2.6
18311,james watson,2.6
9199,at sea,2.6
16320,pull back,2.6
3260,similar,2.6
14080,edgar guest,2.6
16326,resile,2.6
10277,lexington,2.6
19912,addicted,2.6
18394,charge per unit,2.6
2878,uneasiness,2.6
30886,maniac,2.6
36275,waterfowl,2.6
21549,conceptus,2.6
18305,john broadus watson,2.6
24349,moccasin,2.6
24705,shadiness,2.6
15302,moderating,2.6
9434,originates,2.6
14922,spreads,2.6
16317,admitting,2.6
1448,served,2.6
27088,epicurean,2.6
16376,drier,2.6
26874,show me state,2.6
19231,lavatory,2.6
10601,pelt,2.6
21539,halfhour,2.6
26369,dollar bill,2.6
10591,blot out,2.6
7211,secretly,2.6
14731,antipyretic,2.6
34946,occultist,2.6
10308,instant,2.6
18250,coordination compound,2.6
24706,intercepted,2.6
8221,russia,2.6
12617,local,2.6
21770,complementary,2.6
19650,smoked,2.6
14072,crosses,2.6
18070,thrilled,2.6
18241,analytic thinking,2.6
7390,cast,2.6
31578,prohibits,2.6
26875,missouri river,2.6
40774,overfill,2.6
33692,osteocyte,2.6
7608,republic,2.6
13009,warship,2.6
11219,ports,2.6
32882,corneal,2.6
33776,anole,2.6
19909,immerse,2.6
37090,oldster,2.6
37089,edentate,2.6
42725,expedient,2.6
8213,basketball,2.6
1420,belief,2.6
9528,regenerated,2.6
20379,union of soviet socialist republics,2.6
2693,distress,2.6
1209,composition,2.6
19532,marriage ceremony,2.6
14496,unluckily,2.6
9569,ripen,2.6
14565,kingdom,2.6
21285,lymph node,2.6
71,that,2.6
17466,syllable,2.6
10271,revere,2.6
18408,get into,2.6
18309,crick,2.6
13043,shrewdness,2.6
75020,pseudobulb,2.6
57559,oarswoman,2.6
8739,axes,2.6
13225,inscrutable,2.6
16383,poignant,2.6
69979,frenchman,2.6
31403,diterpenoid,2.6
9206,mazed,2.6
14095,arkansas,2.6
17686,woodworking plane,2.6
59405,aldosterone,2.6
39430,chipboards,2.6
16313,condense,2.6
21040,socialism,2.6
88396,estrogenic,2.6
31772,motifs,2.6
37783,malaysia,2.6
27096,voluptuous,2.6
21564,perianth,2.6
19765,blur,2.6
54351,pantless,2.6
3095,bow,2.6
21530,bell shape,2.6
22161,give in,2.6
13227,kabbalistic,2.6
17468,attained,2.6
9202,alcoholic,2.6
15300,inflict,2.6
8979,islamic,2.6
15301,chasten,2.6
19938,sucker,2.6
26699,transversal,2.6
39555,oriole,2.6
38098,phloem,2.6
21043,translation,2.6
18982,snakehaired,2.6
66228,dopamine,2.6
10729,wrote,2.6
19715,drying agent,2.6
871,skin,2.6
8740,uptake,2.6
12619,isolated,2.6
8552,toenail,2.6
14416,cornucopia,2.6
31687,humourists,2.6
10137,virginia,2.6
7486,concealment,2.6
55202,sweetest,2.6
2130,nail,2.6
65875,antimicrobial,2.6
12363,grossly,2.6
16866,watt,2.6
20377,dissolved,2.6
10666,perchance,2.6
16538,premature,2.6
25340,coagulation,2.6
34393,enation,2.6
34394,obstruent,2.6
34392,acquirer,2.6
30404,phonetic,2.6
15299,castigate,2.6
7568,northern,2.6
9470,dig,2.6
3072,group,2.6
27023,amateurish,2.6
16264,chaffer,2.6
26914,enlightenment,2.6
16537,shamus,2.6
82975,fooling,2.6
21767,typewritten,2.6
16267,monkeys,2.6
26028,straiten,2.6
16150,conduce,2.6
24921,fraxinus,2.6
18976,ferocity,2.6
30227,polyp,2.6
15668,telephone dial,2.6
101240,televangelism,2.6
11675,methodically,2.6
17467,wines,2.6
17678,planer,2.6
24814,conductivity,2.6
13071,terminus,2.6
15740,pro,2.6
109802,whittler,2.6
27937,unhealthful,2.6
8757,excess,2.6
17710,elective,2.6
3837,invoked,2.6
27586,turks,2.6
16318,boil down,2.6
12670,condensation,2.6
40178,prominences,2.6
29259,skunkstrain,2.6
14529,computer storage,2.6
18301,thomas augustus watson,2.6
16535,private eye,2.6
9566,maturation,2.6
23835,stillbirth,2.6
15304,disapproval,2.6
14077,edgar albert guest,2.6
10597,vestment,2.6
20441,populations,2.6
25334,blanched,2.6
19230,lav,2.6
14534,exported,2.6
26870,relies,2.6
2882,metal,2.6
24730,chemical group,2.6
11217,venezia,2.6
21048,mizzenmast,2.6
53285,anstataigi,2.6
26867,aquiline,2.6
22158,obeisance,2.6
15060,brownness,2.6
15116,enters,2.6
23503,maturement,2.6
7209,carrying,2.6
2341,letter,2.6
14419,profuseness,2.6
17078,drown,2.6
13049,smallness,2.6
7403,maturity,2.6
22160,accede,2.6
