Rank,OG_Index,Word,Score
1051,21948,tranquilising,2.2
1052,14324,ceaseless,2.2
1053,23747,suppression,2.2
1054,7301,oyster,2.2
1055,23801,automatonlike,2.2
1056,7320,eliminate,2.2
1057,16765,foodstuff,2.2
1058,12507,polishing,2.2
1059,11946,marker,2.2
1060,7123,overtake,2.2
1061,12602,appendage,2.2
1062,9438,tank,2.2
1063,7393,tries,2.2
1064,21956,sedative drug,2.2
1065,23800,automatic pistol,2.2
1066,26972,rockweed,2.2
1067,7463,confined,2.2
1068,26993,basal,2.2
1069,20248,jute,2.2
1070,7776,disguise,2.2
1071,17229,vagrant,2.2
1072,9833,seriousness,2.2
1073,10211,skyline,2.2
1074,9846,documentation,2.2
1075,19291,insider,2.2
1076,24887,audit,2.2
1077,24341,reflexive pronoun,2.2
1078,24281,crocodiles,2.2
1079,2510,actions,2.2
1080,23870,refresh,2.2
1081,12620,marsupial,2.2
1082,7143,seize,2.2
1083,21952,depressant,2.2
1084,28167,short whist,2.2
1085,14328,perpetual,2.2
1086,9025,harmful,2.2
1087,7768,embellishment,2.2
1088,2005,tip,2.3
1089,524,eternity,2.3
1090,559,awaiting,2.3
1091,1710,prom,2.3
1092,560,sort,2.3
1093,2206,drank,2.3
1094,1283,coercion,2.3
1095,1708,behaving,2.3
1096,2085,couple,2.3
1097,2086,arrested,2.3
1098,2087,oneyearold,2.3
1099,2088,wrapped,2.3
1100,2089,bag,2.3
1101,689,regretting,2.3
1102,1709,decorum,2.3
1103,2090,dumped,2.3
1104,2578,kangaroo,2.3
1105,2285,wolves,2.3
1106,2492,drop,2.3
1107,27558,openeyed,2.3
1108,27557,arguseyed,2.3
1109,10328,vigilant,2.3
1110,7189,structures,2.3
1111,7064,function,2.3
1112,10324,fiercely,2.3
1113,355,bed,2.3
1114,10214,anticipated,2.3
1115,17199,distribution,2.3
1116,16095,swedish,2.3
1117,23656,unverbalised,2.3
1118,7508,implication,2.3
1119,10660,german language,2.3
1120,18424,compulsion,2.3
1121,12606,suitcase,2.3
1122,7660,barbarous,2.3
1123,16141,by and large,2.3
1124,19965,skeletal,2.3
1125,14331,unvarying,2.3
1126,23267,veneer,2.3
1127,18346,slowness,2.3
1128,26550,tranquillize,2.3
1129,23374,gas pedal,2.3
1130,23869,brushup,2.3
1131,20239,sinewy,2.3
1132,19941,sponges,2.3
1133,18917,characterize,2.3
1134,7337,set down,2.3
1135,20237,obsession,2.3
1136,14920,catastrophic,2.3
1137,25402,aeonian,2.3
1138,16912,frivolity,2.3
1139,7340,unload,2.3
1140,23074,defenselessly,2.3
1141,16143,broadly speaking,2.3
1142,612,form,2.3
1143,27884,eased,2.3
1144,22318,charr,2.3
1145,22639,monitor,2.3
1146,17225,arse,2.3
1147,7146,ensnared,2.3
1148,15992,delivers,2.3
1149,12519,fender,2.3
1150,18405,arianrhod,2.3
1151,7662,unruly,2.3
1152,12514,manicuring,2.3
1153,22489,jet,2.3
1154,7126,capture,2.3
1155,20665,social unit,2.3
1156,7163,momentarily,2.3
1157,13342,isles,2.3
1158,23273,impressionism,2.3
1159,10331,urates,2.3
1160,24285,proctor,2.3
1161,20667,building block,2.3
1162,9873,prevention,2.3
1163,21945,ataractic,2.3
1164,7341,degenerate,2.3
1165,7139,matrimonial,2.3
1166,18398,spanish,2.3
1167,14086,unrelated,2.3
1168,24266,millisecond,2.3
1169,12075,irrigate,2.3
1170,7685,ruin,2.3
1171,12720,lowly,2.3
1172,27869,analgetic,2.3
1173,7683,counts,2.3
1174,27866,anodyne,2.3
1175,23265,outgrowth,2.3
1176,23873,remolded,2.3
1177,28165,long whist,2.3
1178,22083,pound sign,2.3
1179,12595,cup of tea,2.3
1180,16086,captive,2.3
1181,25012,sewers,2.3
1182,20246,unchewable,2.3
1183,20240,sinews,2.3
1184,23749,withholding,2.3
1185,12971,snooze,2.3
1186,24279,fabled,2.3
1187,1212,ear,2.3
1188,7343,sexual,2.3
1189,19958,mooches,2.3
1190,16144,in general,2.3
1191,19286,stopper,2.3
1192,4381,coupons,2.3
1193,21947,ataraxic,2.3
1194,27117,geographical zone,2.3
1195,6485,jajajajajaja,2.3
1196,23876,sonata,2.3
1197,26976,kelps,2.3
1198,20610,clothe,2.3
1199,22637,permanent wave,2.3
1200,7673,forgo,2.3
1201,20247,hempen,2.3
1202,23363,pistol,2.3
1203,26978,laminaria,2.3
1204,7318,pour,2.3
1205,26896,obtuseness,2.3
1206,23696,face cloth,2.3
1207,21954,calms,2.3
1208,22978,inhaled,2.3
1209,24349,stepin,2.3
1210,24277,monitoring device,2.3
1211,21727,by word of mouth,2.3
1212,7664,uncultivated,2.3
1213,19954,grub,2.3
1214,25669,stagger,2.3
1215,25010,reptiles,2.3
1216,7288,bead,2.3
1217,25064,subsection,2.3
1218,20236,irresistible impulse,2.3
1219,20243,stringy,2.3
1220,25846,cartoons,2.3
1221,7344,deteriorate,2.3
1222,12074,weewee,2.3
1223,27559,wakeful,2.3
1224,27868,painkiller,2.3
1225,7507,explicit,2.3
1226,22497,giant,2.3
1227,7773,wilderness,2.3
1228,17993,or else,2.3
1229,13593,speckled,2.3
1230,10334,chronic,2.3
1231,23405,exfoliation,2.3
1232,17232,contemptible,2.3
1233,1822,wake,2.3
1234,565,boat,2.3
1235,18403,gwydion,2.3
1236,12959,napoleon,2.3
1237,24287,admonisher,2.3
1238,26636,woozy,2.3
1239,7165,entangle,2.3
1240,20244,viscous,2.3
1241,18808,plan of attack,2.3
1242,12821,sewer,2.3
1243,7774,worthless,2.3
1244,14925,wake up,2.3
1245,12082,incisive,2.3
1246,12066,body of water,2.3
1247,12616,pins,2.3
1248,23872,treads,2.3
1249,21946,soothe,2.3
1250,25628,ropy,2.3
1251,12612,pelican,2.3
1252,23871,recap,2.3
1253,10325,invaded,2.3
1254,7679,arid,2.3
1255,14422,sustaining,2.3
1256,7304,jewel,2.3
1257,23279,winters,2.3
1258,12501,pilot program,2.3
1259,23972,astragal,2.3
1260,22082,cyprus,2.3
1261,7306,lustrous,2.3
1262,10326,mongolian,2.3
1263,27123,bears,2.3
1264,19959,cadges,2.3
1265,18239,exploring,2.3
1266,14421,abundantly,2.3
1267,12969,light sleep,2.3
1268,19112,charcoal,2.3
1269,18402,danu,2.3
1270,24283,supervise,2.3
1271,6486,osea,2.3
1272,17681,jets,2.3
1273,23368,ordnance,2.3
1274,2021,pregnant,2.3
1275,14087,caucasus,2.3
1276,16087,captivity,2.3
1277,27119,longitude,2.3
1278,27905,housekeeping,2.3
1279,9462,equation,2.3
1280,23751,inhibiting,2.3
1281,7342,deviates,2.3
1282,21783,lights,2.3
1283,12521,aviate,2.3
1284,26384,primitive person,2.3
1285,16089,enwrapped,2.3
1286,14068,hospitality,2.3
1287,7515,verbalized,2.3
1288,7553,knot,2.3
1289,7819,figure,2.3
1290,21951,tranquillizing,2.3
1291,22640,bracket,2.3
1292,12622,handbag,2.3
1293,814,headache,2.3
1294,24280,lizards,2.3
1295,7512,primary,2.3
1296,12504,buffer,2.3
1297,12505,differences,2.3
1298,12431,heraldry,2.3
1299,9433,initiates,2.3
1300,26635,vertiginous,2.3
1301,20666,unit of measurement,2.3
1302,12071,solvent,2.3
1303,8154,plate,2.3
1304,14099,tweed,2.3
1305,12067,water supply,2.3
1306,12714,humble,2.3
1307,24454,mongolic,2.3
1308,12705,logistical,2.3
1309,25672,hull,2.3
1310,24456,mongolic language,2.3
1311,16092,draped,2.3
1312,12600,wrestling,2.3
1313,21949,tranquilizing,2.3
1314,7682,opposing,2.3
1315,9468,absorbs,2.3
1316,23362,grease gun,2.3
1317,22540,ruinous,2.3
1318,7298,edging,2.3
1319,25405,eonian,2.3
1320,6068,framework,2.3
1321,7686,sustenance,2.3
1322,19284,bung,2.3
1323,7307,shell,2.3
1324,17958,screen out,2.3
1325,7172,consume,2.3
1326,23748,withdrawing,2.3
1327,22495,blue jet,2.3
1328,12502,airplane pilot,2.3
1329,12574,goddess,2.3
1330,12711,al qaida,2.3
1331,7324,employment,2.3
1332,12721,freebase,2.3
1333,7513,uttered,2.3
1334,9443,storing,2.3
1335,18809,onrush,2.3
1336,26897,bluntness,2.3
1337,12509,cushionlike,2.3
1338,20242,tendon,2.3
1339,18407,azov,2.3
1340,12503,licensed,2.3
1341,23272,unravelled,2.3
1342,22641,scrollshaped,2.3
1343,27121,beltlike,2.3
1344,7330,put down,2.3
1345,20626,blight,2.3
1346,14929,rouse,2.3
1347,10663,high german,2.3
1348,26995,rootlike,2.3
1349,23697,washcloth,2.3
1350,3391,rectangular,2.3
1351,27867,pain pill,2.3
1352,25668,prowling,2.3
1353,27120,zona,2.3
1354,7293,beads,2.3
1355,12598,hairpin,2.3
1356,12506,mounted,2.3
1357,21047,larval,2.3
1358,25011,sewerage,2.3
1359,8318,yarn,2.3
1360,27936,precious stone,2.3
1361,16093,mantled,2.3
1362,7347,delegate,2.3
1363,9456,residence,2.3
1364,9450,intersection,2.3
1365,18081,nip,2.3
1366,7329,retreat,2.3
1367,23373,accelerator pedal,2.3
1368,1284,migraines,2.4
1369,1088,greatest,2.4
1370,2070,onto,2.4
1371,1461,prolific,2.4
1372,1285,aspirin,2.4
1373,1286,alleviate,2.4
1374,684,inquired,2.4
1375,620,white,2.4
1376,1879,songs,2.4
1377,621,pants,2.4
1378,1889,tickle,2.4
1379,22084,currency,2.4
1380,2141,hope,2.4
1381,12715,prideful,2.4
1382,22490,gush,2.4
1383,26640,freshen up,2.4
1384,18918,timelessness,2.4
1385,1540,using,2.4
1386,23365,heavy weapon,2.4
1387,23554,thrilling,2.4
1388,25845,walt disney,2.4
1389,8410,knee,2.4
1390,18341,promenade,2.4
1391,18353,sick headache,2.4
1392,26639,refreshen,2.4
1393,23651,causa,2.4
1394,8068,gravy holder,2.4
1395,8887,lasting,2.4
1396,11943,labeled,2.4
1397,7299,pearl,2.4
1398,7663,turbulent,2.4
1399,962,free,2.4
1400,14088,elsewhere,2.4
1401,23877,critical review,2.4
1402,9475,roots,2.4
1403,22499,cones,2.4
1404,23880,brush up,2.4
1405,12500,sponsors,2.4
1406,12518,cowcatcher,2.4
1407,27560,alertness,2.4
1408,19295,crest,2.4
1409,24282,varan,2.4
1410,21950,tranquillising,2.4
1411,19689,ingest,2.4
1412,26969,tang,2.4
1413,26111,gummy,2.4
1414,9447,attributable,2.4
1415,12604,worker,2.4
1416,17231,parasite,2.4
1417,18404,forename,2.4
1418,12713,baseborn,2.4
1419,26971,algae,2.4
1420,16091,wrap,2.4
1421,9464,substituted,2.4
1422,12068,water system,2.4
1423,26967,piquancy,2.4
1424,7940,laughter,2.4
1425,23332,resolvent,2.4
1426,19292,topple,2.4
1427,7314,applied,2.4
1428,7509,precisely,2.4
1429,22078,thump,2.4
1430,23045,cellophane,2.4
1431,25404,ageless,2.4
1432,2570,block,2.4
1433,19956,beetles,2.4
1434,12962,pastry,2.4
1435,17200,burthen,2.4
1436,25667,loiter,2.4
1437,7174,entertainment,2.4
1438,25665,prowl,2.4
1439,27864,witness,2.4
1440,21955,downer,2.4
1441,16685,screening,2.4
1442,22642,solace,2.4
1443,23874,recapitulation,2.4
1444,24452,mongol,2.4
1445,7328,waking,2.4
1446,12603,prongs,2.4
1447,18077,pleasurably,2.4
1448,23043,wrap up,2.4
1449,14102,ash,2.4
1450,25630,wiry,2.4
1451,3,again,2.4
1452,12621,corner,2.4
1453,7300,bones,2.4
1454,27717,effusion,2.4
1455,26979,tanginess,2.4
1456,23369,accelerator,2.4
1457,23331,dissolving agent,2.4
1458,8067,boatshaped,2.4
1459,25666,stealthy,2.4
1460,23330,dissolver,2.4
1461,9436,reservoir,2.4
1462,19113,troutlike,2.4
1463,23243,ferociously,2.4
1464,16088,engrossed,2.4
1465,22077,pound off,2.4
1466,23275,gnarl,2.4
1467,19290,tip off,2.4
1468,23281,dowitcher,2.4
1469,23276,deformity,2.4
1470,17190,weightiness,2.4
1471,12609,pocket,2.4
1472,9430,induction,2.4
1473,16315,pore,2.4
1474,9476,rootage,2.4
1475,27573,denotative,2.4
1476,14732,salicylic,2.4
1477,26981,snip off,2.4
1478,19111,salvelinus,2.4
1479,12712,qaeda,2.4
1480,23878,review article,2.4
1481,18074,arousal,2.4
1482,17196,weighting,2.4
1483,26109,syrupy,2.4
1484,22491,spirt,2.4
1485,18075,tingling,2.4
1486,7196,viewer,2.4
1487,23371,increases,2.4
1488,23271,ravel,2.4
1489,14012,disorders,2.4
1490,24911,accredited,2.4
1491,8406,bloomers,2.4
1492,17189,system of weights,2.4
1493,16090,cloaked,2.4
1494,14279,instruments,2.4
1495,23280,grayback,2.4
1496,12073,tasteless,2.4
1497,22638,console,2.4
1498,25086,strangers,2.4
1499,12520,coals,2.4
1500,23866,revue,2.4
1501,27097,pleasures,2.4
1502,24240,misshapenness,2.4
1503,815,hot,2.4
1504,22661,spanish people,2.4
1505,18426,repetitive,2.4
1506,25670,astound,2.4
1507,12607,traveling bag,2.4
1508,13116,sterling,2.4
1509,26110,gluey,2.4
1510,23182,furnishings,2.4
1511,16767,consumer,2.4
1512,14720,acetylsalicylic acid,2.4
1513,2328,dog,2.4
1514,1320,subject,2.4
1515,12614,unlawfully,2.4
1516,7687,destruction,2.4
1517,12608,travelling bag,2.4
1518,26966,tart,2.4
1519,9429,produces,2.4
1520,24278,monitor lizard,2.4
1521,314,humans,2.4
1522,8069,sauceboat,2.4
1523,19285,plug,2.4
1524,25627,ropey,2.4
1525,19657,weenie,2.4
1526,7297,furniture,2.4
1527,21042,trotskys,2.4
1528,9832,palliate,2.4
1529,23264,burl,2.4
1530,8411,ending,2.4
1531,12078,channels,2.4
1532,27188,assimilate,2.4
1533,14919,aftermath,2.4
1534,21044,diagonally,2.4
1535,24912,licenced,2.4
1536,24976,mouthlike,2.4
1537,817,egg,2.4
1538,15625,surrounded,2.4
1539,13511,fecund,2.4
1540,19649,postmark,2.4
1541,18073,titillation,2.4
1542,22494,jet plane,2.4
1543,18916,timeless existence,2.4
1544,23270,slub,2.4
1545,20933,greyback,2.4
1546,13067,gestation,2.4
1547,25087,welcoming,2.4
1548,17226,backside,2.4
1549,28066,retread,2.4
1550,26974,kelp,2.4
1551,7303,shade,2.4
1552,9477,fixedness,2.4
1553,23372,throttle,2.4
1554,978,great,2.4
1555,9446,coordinates,2.4
1556,22867,gestation period,2.4
1557,16321,rearward,2.4
1558,27184,inveterate,2.4
1559,23183,piece of furniture,2.4
1560,23001,encircled,2.4
1561,22493,jetpropelled plane,2.4
1562,19939,carnivorous,2.4
1563,14100,gabardine,2.4
1564,4718,texts,2.4
1565,7511,accordance,2.4
1566,7308,clam,2.4
1567,7311,discharge,2.4
1568,19767,smudging,2.4
1569,7295,decorating,2.4
1570,18810,onslaught,2.4
1571,19288,gratuity,2.4
1572,21786,sparking,2.4
1573,14923,awaken,2.4
1574,26112,mucilaginous,2.4
1575,19955,busily,2.4
1576,14921,backwash,2.4
1577,9478,germ,2.4
1578,24345,donothing,2.4
1579,17227,bum,2.4
1580,23406,peeling,2.4
1581,27716,ebullition,2.4
1582,23868,topical,2.4
1583,19659,cybernetics,2.4
1584,7335,verbally,2.4
1585,17470,hurting,2.4
1586,8936,sewage,2.4
1587,406,someday,2.4
1588,12618,billiard,2.4
1589,14423,intrinsic,2.4
1590,12077,sprinkling,2.4
1591,14092,elwyn brooks white,2.4
1592,17500,decorousness,2.4
1593,19534,marrying,2.4
1594,21225,flames,2.4
1595,9474,originate,2.4
1596,27093,sensuous,2.4
1597,24284,tabs,2.4
1598,10592,veil,2.4
1599,28166,partnerships,2.4
1600,21785,luminescence,2.4
1601,9466,multiplied,2.4
1602,27339,intersection point,2.4
1603,3755,celebrated,2.4
1604,10901,cleansing,2.4
1605,711,walk,2.4
1606,7327,drop off,2.4
1607,12070,boils,2.4
1608,25340,deathlike,2.4
1609,17233,buns,2.4
1610,24708,shadowiness,2.4
1611,17474,painful sensation,2.4
1612,17195,free weight,2.4
1613,25008,cloaca,2.4
1614,13760,script,2.4
1615,22500,reverse lightning,2.4
1616,18238,sigmund,2.4
1617,423,play,2.4
1618,19656,hotdog,2.4
1619,15741,athlete,2.4
1620,8408,knickers,2.4
1621,19940,sponger,2.4
1622,14926,waken,2.4
1623,10603,missiles,2.4
1624,9440,multiplies,2.4
1625,12716,meekness,2.4
1626,8066,gravy boat,2.4
1627,20241,tendons,2.4
1628,7345,devolve,2.4
1629,17224,in arrears,2.4
1630,3283,inclined,2.4
1631,12623,pocketbook,2.4
1632,24348,loafer,2.4
1633,19648,frank,2.4
1634,12706,dispenses,2.4
1635,7321,electric,2.4
1636,7184,observable,2.4
1637,20238,unhealthy,2.4
1638,17223,behindhand,2.4
1639,8044,obscure,2.4
1640,9449,somethings,2.4
1641,12710,al qaeda,2.4
1642,18342,leisurely,2.4
1643,24241,disfiguration,2.4
1644,12625,pocketsize,2.4
1645,22577,derriere,2.4
1646,1869,bathroom,2.5
1647,2003,professional,2.5
1648,1168,assume,2.5
1649,1807,concentrate,2.5
1650,2092,haunted,2.5
1651,2093,ideal,2.5
1652,2079,habits,2.5
1653,441,options,2.5
1654,2407,swim,2.5
1655,1055,abortions,2.5
1656,470,outer,2.5
1657,1740,sandwiches,2.5
1658,362,freeze,2.5
1659,1167,presumptuous,2.5
1660,2080,acquired,2.5
1661,2355,bookkeeping,2.5
1662,1455,guests,2.5
1663,1403,grade,2.5
1664,1402,highest,2.5
1665,1454,invited,2.5
1666,1400,superficial,2.5
1667,1453,began,2.5
1668,1452,groom,2.5
1669,1450,wedding,2.5
1670,1655,criterion,2.5
1671,1657,winner,2.5
1672,1449,profusion,2.5
1673,1656,elected,2.5
1674,635,eggs,2.5
1675,19296,cambered,2.5
1676,27937,bejewel,2.5
1677,21039,radicals,2.5
1678,16316,epidermal,2.5
1679,9432,apparatus,2.5
1680,9467,snout,2.5
1681,18396,don,2.5
1682,8630,streets,2.5
1683,14420,richness,2.5
1684,23975,beadwork,2.5
1685,15628,blank space,2.5
1686,14728,bayer,2.5
1687,25085,cordial reception,2.5
1688,25336,chlorophyll,2.5
1689,9451,derives,2.5
1690,24704,lamp shade,2.5
1691,7326,discharging,2.5
1692,23649,causal agency,2.5
1693,17471,painfulness,2.5
1694,23269,unevenness,2.5
1695,26980,nip off,2.5
1696,10273,lapel,2.5
1697,25561,red hot,2.5
1698,19379,taken up,2.5
1699,9461,equals,2.5
1700,14091,e b white,2.5
1701,23555,galvanising,2.5
1702,9437,agent,2.5
1703,1115,opinion,2.5
1704,25009,tracts,2.5
1705,22501,cat valium,2.5
1706,23364,handoperated,2.5
1707,14735,pony,2.5
1708,9512,depicted,2.5
1709,17194,calisthenic,2.5
1710,14067,invitee,2.5
1711,10278,unquestioningly,2.5
1712,27118,latitude,2.5
1713,12080,cooling,2.5
1714,25847,mickey,2.5
1715,9837,stealing,2.5
1716,14958,stableman,2.5
1717,21960,united kingdom of great britain and northern ireland,2.5
1718,12704,alqaida,2.5
1719,12626,paperback,2.5
1720,23278,calidris canutus,2.5
1721,27094,epicureanism,2.5
1722,19651,rhine,2.5
1723,14071,lymph,2.5
1724,14928,vigil,2.5
1725,23666,masked,2.5
1726,21958,great britain,2.5
1727,9829,assuage,2.5
1728,12596,grip,2.5
1729,9672,uniform,2.5
1730,23556,galvanizing,2.5
1731,14927,viewing,2.5
1732,26975,seaweed,2.5
1733,23650,causal agent,2.5
1734,2560,fight,2.5
1735,16861,domino,2.5
1736,18306,behavioristic,2.5
1737,18351,hemicrania,2.5
1738,25629,thready,2.5
1739,8409,trousers,2.5
1740,23266,decoratively,2.5
1741,21050,shot glass,2.5
1742,21046,mite,2.5
1743,7315,termination,2.5
1744,9427,generator,2.5
1745,24768,panting,2.5
1746,23974,beading,2.5
1747,27865,testifies,2.5
1748,19287,flask,2.5
1749,24711,spectre,2.5
1750,20647,playscript,2.5
1751,19530,nuptials,2.5
1752,12674,assumptive,2.5
1753,18406,courtesy,2.5
1754,22498,bursting,2.5
1755,9554,arctic,2.5
1756,2651,development,2.5
1757,12673,assuming,2.5
1758,26113,viscid,2.5
1759,12610,gopher,2.5
1760,7302,bleached,2.5
1761,23181,occupancy,2.5
1762,19232,drainpipe,2.5
1763,294,afraid,2.5
1764,20245,glutinous,2.5
1765,23329,dissolvent,2.5
1766,3402,circuit,2.5
1767,3059,material,2.5
1768,9479,fertilized,2.5
1769,18076,titillate,2.5
1770,2344,tooth,2.5
1771,1433,price,2.5
1772,18236,depth psychology,2.5
1773,14424,luxuriant,2.5
1774,22865,maternity,2.5
1775,18399,oxford,2.5
1776,14730,acetylated,2.5
1777,18401,celtic,2.5
1778,22492,spurt,2.5
1779,18237,freud,2.5
1780,24455,altaic,2.5
1781,26870,eagles,2.5
1782,16137,clerking,2.5
1783,1759,begins,2.5
1784,24156,air pocket,2.5
1785,17201,weight down,2.5
1786,15312,enforce,2.5
1787,24239,anomalous,2.5
1788,14085,caucasian,2.5
1789,17472,pain sensation,2.5
1790,18397,prefixed,2.5
1791,17172,miscarriage,2.5
1792,10280,longfellow,2.5
1793,14101,ashen,2.5
1794,23973,articulates,2.5
1795,27095,sybaritic,2.5
1796,23370,kinetic,2.5
1797,23557,electric automobile,2.5
1798,14924,come alive,2.5
1799,10275,hallowed,2.5
1800,12961,custard,2.5
1801,14093,stanford white,2.5
1802,18395,simulate,2.5
1803,18078,spasmodic,2.5
1804,27096,voluptuary,2.5
1805,23044,wrapper,2.5
1806,14075,thickened,2.5
1807,3236,mountain,2.5
1808,7325,emitted,2.5
1809,16863,petal,2.5
1810,8738,conversion,2.5
1811,16263,sightseeing,2.5
1812,24140,compeer,2.5
1813,14089,caucasia,2.5
1814,24242,disfigurement,2.5
1815,18068,thrill,2.5
1816,21784,phosphorescence,2.5
1817,15427,ego,2.5
1818,19766,smudge,2.5
1819,24765,pair of trousers,2.5
1820,5861,molecule,2.5
1821,14721,clotting,2.5
1822,17680,aeroplane,2.5
1823,21959,united kingdom,2.5
1824,23553,galvanic,2.5
1825,26602,spile,2.5
1826,12072,centigrade,2.5
1827,18352,megrim,2.5
1828,22488,fountain,2.5
1829,23867,sketches,2.5
1830,26874,strungout,2.5
1831,26873,drugaddicted,2.5
1832,14076,hooked,2.5
1833,17464,preservative,2.5
1834,11949,designate,2.5
1835,19535,wedding party,2.5
1836,7309,valued,2.5
1837,3773,hurl,2.5
1838,12718,unskilled,2.5
1839,15156,glassy,2.5
1840,10602,bombard,2.5
1841,3075,equal,2.5
1842,12615,concave,2.5
1843,14729,poisoning,2.5
1844,13061,selfconfidence,2.5
1845,27189,imbibe,2.5
1846,10276,silversmith,2.5
1847,9834,relieve,2.5
1848,21781,quench,2.5
1849,27938,insalubrious,2.5
1850,24453,mongolia,2.5
1851,7333,compositions,2.5
1852,7312,conduction,2.5
1853,11285,commonly,2.5
1854,14725,st,2.5
1855,26917,spiritual rebirth,2.5
1856,21045,jigger,2.5
1857,9835,burden,2.5
1858,18069,tremble,2.5
1859,24921,ash tree,2.5
1860,12717,unpretentious,2.5
1861,1537,statement,2.5
1862,24141,equalize,2.5
1863,27092,epicurus,2.5
1864,14954,bridegroom,2.5
1865,19378,obsessed,2.5
1866,11933,december,2.5
1867,17197,coefficient,2.5
1868,11947,tracing,2.5
1869,15627,outer space,2.5
1870,26965,piquance,2.5
1871,17081,submersion,2.5
1872,14090,white person,2.5
1873,15739,professional person,2.5
1874,23639,insistent,2.5
1875,21535,bloomsbury,2.5
1876,23366,armament,2.5
1877,8734,exogenous,2.5
1878,25013,drains,2.5
1879,23274,complicate,2.5
1880,26968,piquantness,2.5
1881,2097,sight,2.5
1882,25337,bloodless,2.5
1883,21531,campana,2.5
1884,9838,troubling,2.5
1885,20378,byelorussia,2.5
1886,9525,electronically,2.5
1887,23277,swollen,2.5
1888,24766,separately,2.5
1889,16532,hiv,2.5
1890,27340,point of intersection,2.5
1891,14956,ostler,2.5
1892,10593,embryos,2.5
1893,21787,slake,2.5
1894,13875,geologist,2.5
1895,1155,times,2.5
1896,14722,platelets,2.5
1897,19654,hot dog,2.5
1898,17079,asphyxiating,2.5
1899,26973,manure,2.5
1900,7490,hiding,2.5
1901,17193,weightlifting,2.5
1902,21788,appease,2.5
1903,11945,recordings,2.5
1904,17192,exercising weight,2.5
1905,10261,heavily,2.5
1906,19529,hymeneals,2.5
1907,24360,educe,2.5
1908,23047,enwrap,2.5
1909,25698,flaskful,2.5
1910,15626,thigh,2.5
1911,26222,string of beads,2.5
1912,27069,graphically,2.5
1913,7346,inherited,2.5
1914,12658,perfunctory,2.5
1915,13880,detective,2.5
