OG_Index,Word,Score
12967,catnap,2.2214792145265254
24889,accountant,2.221562777162305
7514,verbalised,2.222213872068288
19950,quick study,2.222484168470648
12963,flaky,2.2226490265878307
9845,unwritten,2.223935718238128
23413,ordered series,2.224643530572015
14098,flannel,2.2251977110165826
12599,grasping,2.225727952631704
7678,lurch,2.2258684665220043
9619,attitudes,2.225933781097131
23367,transportable,2.2265370242290565
7158,accurately,2.227231258749901
7109,surveillance,2.227407187715272
19967,poriferan,2.2278627532246777
421,weight,2.227977472876473
17940,placidity,2.2285464949991263
7882,administering,2.229081225720942
7659,wildness,2.229611467998109
7939,provoke,2.229853123275534
19966,sessile,2.2298564021808724
23407,scurf,2.230578910959976
24891,scrutinize,2.2310247424118788
7766,additions,2.231183330427328
23753,thereof,2.232256203286671
23806,machine rifle,2.233479706634592
23072,selfdefense,2.2335898357406725
22636,perm,2.235513692506803
26994,rootstock,2.2355274034476493
19297,helmet,2.2357599182797983
12970,short sleep,2.235864185179605
9850,oral examination,2.236481867010882
12968,forty winks,2.236513999283509
20249,cordage,2.2368372299170782
10263,pound,2.237154595740226
25896,emptybellied,2.237518663364466
3233,empty,2.237518663364466
7190,percept,2.237557930360376
7153,drawback,2.2393903926739416
7316,pouring,2.239556918727857
7758,bare,2.2396631552367
17221,tour,2.240384417288808
24776,libidinous,2.240689566257006
1919,series,2.2414786575002754
12510,buff,2.2422001398005085
7695,lewd,2.24227128545323
9610,chamber,2.242484141769161
2852,shame,2.242586594548185
7166,take in,2.2426293324460205
23075,tax shelter,2.2428192573228847
17369,lay aside,2.2430538583001365
26977,serrated,2.243622289003776
17371,redeem,2.2438970025514298
9849,conducted,2.243920460237169
7872,beaufort,2.2460565554894103
14326,incessant,2.2468317377009632
14325,uninterrupted,2.247550008231987
9853,orally,2.247562082030897
24888,cpa,2.247669598234028
19109,housework,2.2490743018512784
24750,on a regular basis,2.249083092470387
7178,fold,2.249218728447397
6479,pedo,2.2497871126725864
8235,fixture,2.2498881836507576
1369,pilot,2.25
12081,incisively,2.250531025113041
16922,disney,2.250565844232457
20947,soulstirring,2.251105645703865
7334,horizontal,2.252214711501749
17191,comparatively,2.252637150622117
23875,themes,2.253456022069946
7180,unit,2.253576519873964
22076,despair,2.2538714270868567
9442,collecting,2.2543991799862573
14727,analgesic,2.2553214743890018
7331,settled,2.255691765991369
23635,verbalization,2.2564993076901114
19960,parazoan,2.257330411050356
12605,bobbed,2.257415176881312
19117,adult female,2.257795035208861
9847,buccal,2.2586631818365994
1465,sense,2.25907763372586
12601,stare,2.259561233935679
17198,statistics,2.2598104500775467
7113,review,2.2611419033866818
8407,underpants,2.2618421789123886
12966,siesta,2.262518562215345
20780,cereals,2.2630378064138785
7783,acuity,2.263072992979056
9603,racial,2.26322570483742
7782,headlights,2.264027758285771
25849,walter elias disney,2.2640358581397555
7136,enamored,2.26428484023301
7883,sedative,2.264479473899017
26549,tranquillise,2.2646393897488646
6480,literalmente,2.265481136645917
24890,scrutinise,2.2656013104557866
23879,reexamine,2.266221806658184
24286,supervises,2.2662824066976763
18072,tickling,2.266532784481183
7317,gun,2.2674375604003214
9608,leonard,2.267494408556108
23268,burls,2.2678194364269664
7313,venting,2.2682377012410853
19114,charwoman,2.268246691373647
23657,unverbalized,2.268353386577501
11119,consoling,2.2683631252678595
7787,distinctness,2.26885990635567
22081,cents,2.2689556477349977
16145,in the main,2.269070113769984
17218,magical spell,2.269213779125202
2801,agents,2.2702239390719403
19962,porous,2.2709907232779023
25848,donald,2.2714417935326754
17219,enchantment,2.271838988567872
17992,alternatively,2.271996492692416
23408,descale,2.2722661323516697
7183,subdivision,2.272402014695813
12515,zone,2.2724832722361428
7339,settle,2.2725073934158666
12499,pilot film,2.2726143742531897
20946,goading,2.272927053451542
7671,maintaining,2.2742216156395108
26998,root word,2.2745194182803354
23698,washrag,2.274830186756273
10662,germanic,2.2756379970190226
19108,char,2.276426616837897
19294,collapsing,2.276788931549862
23803,robotic,2.2769499264365143
16762,food market,2.2771771585130938
22080,cypriot pound,2.277177338216163
6484,jajajajajajaja,2.277852840351809
13099,weighing,2.278446267519625
7665,pleases,2.2785138933867213
6483,jajajajajajajaja,2.27956646883925
12083,on the button,2.2796063544540965
19289,compensation,2.279628477433467
21948,tranquilising,2.2804575551079527
14324,ceaseless,2.2809077189544777
23747,suppression,2.281766965295477
7301,oyster,2.282010889219043
23801,automatonlike,2.2821446531974634
7320,eliminate,2.282654103452284
16765,foodstuff,2.282953518743019
12507,polishing,2.2835777318332697
11946,marker,2.2839047460007054
7123,overtake,2.28408940585917
12602,appendage,2.284090990487221
9438,tank,2.2846367186055265
7393,tries,2.287402675224287
21956,sedative drug,2.2884519886477297
23800,automatic pistol,2.289836299017108
26972,rockweed,2.290072118634201
7463,confined,2.290134209893804
26993,basal,2.29050203139768
20248,jute,2.2908710949044697
7776,disguise,2.291015729404981
17229,vagrant,2.2912927677567145
9833,seriousness,2.292224637022848
10211,skyline,2.292275947269398
9846,documentation,2.29308498137203
19291,insider,2.2931269698488785
24887,audit,2.293554306796626
24341,reflexive pronoun,2.294803210687508
24281,crocodiles,2.29531830333276
2510,actions,2.295622857719658
23870,refresh,2.2961120458777056
12620,marsupial,2.296172693051438
7143,seize,2.296248497160682
21952,depressant,2.2965599975040183
28167,short whist,2.2986241797457256
14328,perpetual,2.298782578266656
9025,harmful,2.298798892893989
7768,embellishment,2.299706344884462
2005,tip,2.3
524,eternity,2.3
559,awaiting,2.3
1710,prom,2.3
560,sort,2.3
2206,drank,2.3
1283,coercion,2.3
1708,behaving,2.3
2085,couple,2.3
2086,arrested,2.3
2087,oneyearold,2.3
2088,wrapped,2.3
2089,bag,2.3
689,regretting,2.3
1709,decorum,2.3
2090,dumped,2.3
2578,kangaroo,2.3
2285,wolves,2.3
2492,drop,2.3
27558,openeyed,2.300769332649914
27557,arguseyed,2.300769332649914
10328,vigilant,2.300769332649914
7189,structures,2.300946961273894
7064,function,2.3011691949607984
10324,fiercely,2.3012136220480386
355,bed,2.301338661699035
10214,anticipated,2.302091687865903
17199,distribution,2.3024841141095225
16095,swedish,2.3042853655884965
23656,unverbalised,2.304303520309788
7508,implication,2.304464541891099
10660,german language,2.304554530457736
18424,compulsion,2.3048798589796724
12606,suitcase,2.30492203613437
7660,barbarous,2.3052556147407874
16141,by and large,2.305352794774304
19965,skeletal,2.305787633271399
14331,unvarying,2.306867850920192
23267,veneer,2.307330164894524
18346,slowness,2.307344981787475
26550,tranquillize,2.307419306294622
23374,gas pedal,2.3077037531256943
23869,brushup,2.3079269983598487
20239,sinewy,2.308533845264616
19941,sponges,2.3085465334944995
18917,characterize,2.3086313196123154
7337,set down,2.3093209151057046
20237,obsession,2.309499819988852
14920,catastrophic,2.3098640851713768
25402,aeonian,2.3111753590572306
16912,frivolity,2.311737215288121
7340,unload,2.312866455838945
23074,defenselessly,2.3130565626318105
16143,broadly speaking,2.316139408415937
612,form,2.3169034701248505
27884,eased,2.317186418689133
22318,charr,2.3173853299190377
22639,monitor,2.3173854674141565
17225,arse,2.3182789224842244
7146,ensnared,2.318777252501632
15992,delivers,2.318789243224076
12519,fender,2.318921653062158
18405,arianrhod,2.319354570254762
7662,unruly,2.319706498642769
12514,manicuring,2.32069456176906
22489,jet,2.321166104730948
7126,capture,2.321332951848005
20665,social unit,2.3216974922031888
7163,momentarily,2.322378775998012
13342,isles,2.322610634908606
23273,impressionism,2.323172637400635
10331,urates,2.3236299127060693
24285,proctor,2.323682410682628
20667,building block,2.323920632480343
9873,prevention,2.324863252421633
21945,ataractic,2.324967555402975
7341,degenerate,2.3251316023071995
7139,matrimonial,2.325329522795399
18398,spanish,2.326071908712831
14086,unrelated,2.326290040686785
24266,millisecond,2.326456949922792
12075,irrigate,2.3264851702841503
7685,ruin,2.326729994053052
12720,lowly,2.326749092072599
27869,analgetic,2.327335291866456
7683,counts,2.3274917854341246
27866,anodyne,2.328096753739452
23265,outgrowth,2.3282472644402747
23873,remolded,2.328288999361853
28165,long whist,2.328615885774545
22083,pound sign,2.328818838017177
12595,cup of tea,2.329738346418232
16086,captive,2.330714219850859
25012,sewers,2.3307243753619744
20246,unchewable,2.3308562579349186
20240,sinews,2.3313298132632783
23749,withholding,2.331779042059728
12971,snooze,2.3324213821988007
24279,fabled,2.3326629084983264
1212,ear,2.332738597912732
7343,sexual,2.3328610718399285
19958,mooches,2.332973213378564
16144,in general,2.3337962176315754
19286,stopper,2.334128132157088
4381,coupons,2.334311265142276
21947,ataraxic,2.334342019945551
27117,geographical zone,2.3344542799363555
6485,jajajajajaja,2.334672585158444
23876,sonata,2.3348589322203246
26976,kelps,2.335278739262571
20610,clothe,2.335654578917949
22637,permanent wave,2.3364034598269603
7673,forgo,2.3366271214471643
20247,hempen,2.3367168636831943
23363,pistol,2.3369317715747577
26978,laminaria,2.3374903497036965
7318,pour,2.3374922634497843
26896,obtuseness,2.3380753495035185
23696,face cloth,2.3401845242080945
21954,calms,2.340620008313288
22978,inhaled,2.3408680066044454
24349,stepin,2.3414697876839115
24277,monitoring device,2.341842216335162
21727,by word of mouth,2.3421229912081736
7664,uncultivated,2.3425269113580827
19954,grub,2.342649071513033
25669,stagger,2.342706081263693
25010,reptiles,2.3428430699289398
7288,bead,2.34305085018464
25064,subsection,2.343373690101673
20236,irresistible impulse,2.343720440081544
20243,stringy,2.344599494279608
25846,cartoons,2.345271217789646
7344,deteriorate,2.3460459846186605
12074,weewee,2.3461772089912363
27559,wakeful,2.3464110309273885
27868,painkiller,2.346721946041948
7507,explicit,2.3468898693677005
22497,giant,2.3472033222375166
7773,wilderness,2.3477065043453984
17993,or else,2.3480224738211657
13593,speckled,2.348110473399477
10334,chronic,2.348275124892291
23405,exfoliation,2.3490713031606343
17232,contemptible,2.349901085844084
1822,wake,2.35
565,boat,2.35
18403,gwydion,2.3501484247067705
12959,napoleon,2.3504072759891605
24287,admonisher,2.350681195561464
26636,woozy,2.3508603884008723
7165,entangle,2.3520521555279643
20244,viscous,2.352372898452342
18808,plan of attack,2.352861439280823
12821,sewer,2.3533475686786187
7774,worthless,2.353350152825792
14925,wake up,2.3534678694429427
12082,incisive,2.3537707490497555
12066,body of water,2.35443144454906
12616,pins,2.354719863594084
23872,treads,2.355738457680492
21946,soothe,2.3559907512849736
25628,ropy,2.356079328954359
12612,pelican,2.3561307286668915
23871,recap,2.356259599091631
10325,invaded,2.356263456747472
7679,arid,2.356804263043455
14422,sustaining,2.356940743385701
7304,jewel,2.3572466003949595
23279,winters,2.3573674970422465
12501,pilot program,2.358235201236351
23972,astragal,2.3582940075809846
22082,cyprus,2.359015650106397
7306,lustrous,2.359096407594964
10326,mongolian,2.35944574093343
27123,bears,2.3606930049211727
19959,cadges,2.36176535780415
18239,exploring,2.361778339847626
14421,abundantly,2.361871645271794
12969,light sleep,2.361919700073956
19112,charcoal,2.362009449397582
18402,danu,2.3625901609945634
24283,supervise,2.3631078944959434
6486,osea,2.363431207993495
17681,jets,2.3639021228608463
23368,ordnance,2.3643165784401594
2021,pregnant,2.3648069443181674
14087,caucasus,2.3651875122823545
16087,captivity,2.3656007021787007
27119,longitude,2.3657550221514314
27905,housekeeping,2.36635974423171
9462,equation,2.3670663195314186
23751,inhibiting,2.368157379186485
7342,deviates,2.369075964673176
21783,lights,2.3693292857319017
12521,aviate,2.3697260153053747
26384,primitive person,2.369868230456937
16089,enwrapped,2.3701229803048904
14068,hospitality,2.3701739604794785
7515,verbalized,2.37106894467121
7553,knot,2.371345438158009
7819,figure,2.37185108390951
21951,tranquillizing,2.3720544858108417
22640,bracket,2.3724750434077104
12622,handbag,2.372876901156973
814,headache,2.3735172873347845
24280,lizards,2.3735542547041604
7512,primary,2.3736591815867163
12504,buffer,2.3752235383054763
12505,differences,2.3753530690182023
12431,heraldry,2.3754707333924268
9433,initiates,2.3755445717239674
26635,vertiginous,2.376259494976117
20666,unit of measurement,2.3765062077566586
12071,solvent,2.3765574904042035
8154,plate,2.3765658324806043
14099,tweed,2.377169002409685
12067,water supply,2.3773609993265943
12714,humble,2.3777511044542043
24454,mongolic,2.377794450019371
12705,logistical,2.3779807368000228
25672,hull,2.3781147820802446
24456,mongolic language,2.378151786186968
16092,draped,2.3787544310325126
12600,wrestling,2.378893459441887
21949,tranquilizing,2.3793924006468576
7682,opposing,2.379947776192738
9468,absorbs,2.3804682330979774
23362,grease gun,2.3807266223920425
22540,ruinous,2.3809832420115065
7298,edging,2.381045929302006
25405,eonian,2.381196614251744
6068,framework,2.3812907657813924
7686,sustenance,2.381508301437006
19284,bung,2.381728264455917
7307,shell,2.381954163729307
17958,screen out,2.382191042387808
7172,consume,2.3823029697357767
23748,withdrawing,2.383267377011053
22495,blue jet,2.383292415323836
12502,airplane pilot,2.3841785708490333
12574,goddess,2.3848797157998014
12711,al qaida,2.385009616725294
7324,employment,2.3850239891389378
12721,freebase,2.3854936232045887
7513,uttered,2.385497673087717
9443,storing,2.3858780224431566
18809,onrush,2.3876391041084783
26897,bluntness,2.3879114236669987
12509,cushionlike,2.3887115750916053
20242,tendon,2.388878004467628
18407,azov,2.3889315385305374
12503,licensed,2.389119100558354
23272,unravelled,2.3893086710170275
22641,scrollshaped,2.389353984128136
27121,beltlike,2.3896665708009373
7330,put down,2.3899711256531138
20626,blight,2.390126649681988
14929,rouse,2.3903273395245908
10663,high german,2.390419700374685
26995,rootlike,2.3907910960619554
23697,washcloth,2.391017701977785
3391,rectangular,2.391118907273495
27867,pain pill,2.391465638070419
25668,prowling,2.392525287638868
27120,zona,2.3929934913766355
7293,beads,2.393176230258563
12598,hairpin,2.393234086713941
12506,mounted,2.394206392394472
21047,larval,2.3942158684266865
25011,sewerage,2.394337057026479
8318,yarn,2.394646838736848
27936,precious stone,2.39527817575382
16093,mantled,2.397119181393557
7347,delegate,2.3984876173993124
9456,residence,2.3988625479542875
9450,intersection,2.3991179009025974
18081,nip,2.399334794318163
7329,retreat,2.399773736316061
23373,accelerator pedal,2.399947577714716
1284,migraines,2.4
1088,greatest,2.4
2070,onto,2.4
1461,prolific,2.4
1285,aspirin,2.4
1286,alleviate,2.4
684,inquired,2.4
620,white,2.4
1879,songs,2.4
621,pants,2.4
1889,tickle,2.4
22084,currency,2.400180292087001
2141,hope,2.4010554350387023
12715,prideful,2.4011044794094056
22490,gush,2.4016252641271887
26640,freshen up,2.401983496170748
18918,timelessness,2.4025365153924807
1540,using,2.402759714106819
23365,heavy weapon,2.4028847370131823
23554,thrilling,2.4029546167859017
25845,walt disney,2.40336521522837
8410,knee,2.403658563894364
18341,promenade,2.4049832164724823
18353,sick headache,2.404993817567441
26639,refreshen,2.405015337502129
23651,causa,2.4052201803454287
8068,gravy holder,2.40549460697317
8887,lasting,2.405655689808488
11943,labeled,2.4061071807427608
7299,pearl,2.406712595984395
7663,turbulent,2.4067981222481096
962,free,2.4068723047375853
14088,elsewhere,2.4070054474872737
23877,critical review,2.407643481060157
